date,resid
2022-05-30,0.48030774640921603
2022-05-31,1.6409582084356014
2022-06-01,0.9224224701965104
2022-06-02,1.5055617713964544
2022-06-03,1.0846764852356772
2022-06-04,0.8197961843840383
2022-06-05,0.2800953951226011
2022-06-06,1.2630314812983088
2022-06-07,0.5847305833226407
2022-06-08,1.464162651105572
2022-06-09,1.225457255787812
2022-06-10,0.7303128573891957
2022-06-11,1.5796467979731958
2022-06-12,0.6914119522459166
2022-06-13,1.524581991910512
2022-06-14,0.1271330606248529
2022-06-15,0.9714444347267003
2022-06-16,1.087629908433559
2022-06-17,1.0897172293580228
2022-06-18,1.9637703276119542
2022-06-19,0.9671865480560021
2022-06-20,0.6793197210170187
2022-06-21,0.14892729958911338
2022-06-22,0.6439665596717719
2022-06-23,1.6713725391713945
2022-06-24,1.0340439865823352
2022-06-25,1.3837519991478513
2022-06-26,1.0141384995818317
2022-06-27,0.880534673424494
2022-06-28,0.7914791409833577
2022-06-29,0.6441122864334085
2022-06-30,1.2945913320924929
2022-07-01,1.0603017327584712
2022-07-02,1.7567061093943672
2022-07-03,0.678581627358879
2022-07-04,0.43720320506479915
2022-07-05,0.9899624759508894
2022-07-06,1.2578488229952411
2022-07-07,1.5422827902110021
2022-07-08,0.1426558642713589
2022-07-09,1.7215719872064799
2022-07-10,0.27426007439088024
2022-07-11,1.7366682867851746
2022-07-12,0.947719179203449
2022-07-13,0.8917080807485063
2022-07-14,0.7798593348240629
2022-07-15,1.27093406350847
2022-07-16,1.2911789904048598
2022-07-17,0.6868426210832479
2022-07-18,0.8940292049877918
2022-07-19,0.1608782557289805
2022-07-20,2.339194768038488
2022-07-21,1.4432012246522226
2022-07-22,1.0257266762554773
2022-07-23,0.4309676202953472
2022-07-24,0.7789635248971748
2022-07-25,1.7223156563158757
2022-07-26,1.3219995796859705
2022-07-27,0.2311835764903535
2022-07-28,1.1804972980267654
2022-07-29,1.1011860207795994
2022-07-30,1.0528204422740215
2022-07-31,0.9988227291928871
2022-08-01,0.429278071438247
2022-08-02,1.309796506642715
2022-08-03,1.155562215411013
2022-08-04,1.2086904361915198
2022-08-05,0.6427712505100309
2022-08-06,0.5746234937271296
2022-08-07,0.9445369378125382
2022-08-08,1.3156577930190712
2022-08-09,1.7722348651104496
2022-08-10,0.9327867676144486
2022-08-11,0.45217094357846793
2022-08-12,1.1004624290454323
2022-08-13,0.7538997608436319
2022-08-14,1.2061210089689847
2022-08-15,0.42052593713072595
2022-08-16,1.6100931744444207
2022-08-17,0.7890696922125838
2022-08-18,1.0604391607227202
2022-08-19,0.8351049045619815
2022-08-20,0.7897119207369175
2022-08-21,1.658517615214142
2022-08-22,0.23010695003410483
2022-08-23,1.0354981227880822
2022-08-24,1.7682219875971446
2022-08-25,0.7980009389027144
2022-08-26,1.1856063348630252
2022-08-27,0.5822416082272999
2022-08-28,1.4371706954980625
2022-08-29,0.29726159340179864
2022-08-30,0.9861402270089942
2022-08-31,1.036429741793832
2022-09-01,1.2546348094970454
2022-09-02,0.7550322572410947
2022-09-03,1.4298770657861128
2022-09-04,0.6856501859772006
2022-09-05,0.9959652451826616
2022-09-06,0.8986992216584431
2022-09-07,1.7663409003762964
2022-09-08,0.5262157647599259
2022-09-09,0.9840484617941795
2022-09-10,0.7615079235677418
2022-09-11,1.303083399136365
2022-09-12,0.8450348291726019
2022-09-13,1.2706981034593507
2022-09-14,0.683275903849267
2022-09-15,1.5422827902110021
2022-09-16,0.08848275125691882
2022-09-17,1.9371896137841995
2022-09-18,1.0715277325039043
2022-09-19,0.5135820782387701
2022-09-20,0.5085322424994116
2022-09-21,1.725049814393474
2022-09-22,1.007098752488169
2022-09-23,0.8479160689975147
2022-09-24,1.0187874093726055
2022-09-25,1.3081426892082364
2022-09-26,1.2816389805717954
2022-09-27,0.5362608524299352
2022-09-28,0.866247624259671
2022-09-29,1.5502182646158411
2022-09-30,1.4084605106791628
2022-10-01,0.4958444663613134
2022-10-02,1.4024662894988196
2022-10-03,0.6897623380876686
2022-10-04,0.45723293733499726
2022-10-05,1.1024969763304902
2022-10-06,1.4545257791457273
2022-10-07,1.1498927241267114
2022-10-08,0.40808438381948803
2022-10-09,1.6054248257027137
2022-10-10,0.8147422112732782
2022-10-11,0.43437129046824746
2022-10-12,1.8504523718227868
2022-10-13,0.5018539237988181
2022-10-14,1.3106507529931095
2022-10-15,1.4466991489130083
2022-10-16,0.21940805951270426
2022-10-17,0.21528945703948446
2022-10-18,0.9652695343738832
2022-10-19,2.1704058122270835
2022-10-20,1.1434646365036367
2022-10-21,0.7231176568237848
2022-10-22,0.2763357924890016
2022-10-23,2.1699698193564148
2022-10-24,0.744711958312682
2022-10-25,0.7730336525282369
2022-10-26,1.3400810705034047
2022-10-27,1.6591905235797664
2022-10-28,0.5461044804137958
2022-10-29,0.2149815168839261
2022-10-30,0.7653769517885032
2022-10-31,2.0823687137784614
2022-11-01,1.15832344124866
2022-11-02,1.2604530648647967
2022-11-03,0.7057320803420879
2022-11-04,1.031331740060152
2022-11-05,0.6472075139873984
2022-11-06,0.16877543039438783
2022-11-07,1.2279472734844668
2022-11-08,2.2188155107702365
2022-11-09,1.3348599754235215
2022-11-10,0.7527808856982272
2022-11-11,0.14716078630098076
2022-11-12,0.8899103317326729
2022-11-13,1.8430276999067154
2022-11-14,1.1840920137171644
2022-11-15,0.5486795248019968
2022-11-16,1.1617682423466253
2022-11-17,1.1599269678462956
2022-11-18,0.9452854778408195
2022-11-19,0.24676139329285424
2022-11-20,1.6848741771453395
2022-11-21,1.5434026937416834
2022-11-22,1.0016090933150175
2022-11-23,0.9087906110310447
2022-11-24,1.1434646365036367
2022-11-25,0.09845263872248712
2022-11-26,0.550609377571369
2022-11-27,1.5541404215483214
2022-11-28,1.215252329867616
2022-11-29,0.779640777763521
2022-11-30,1.4118711278518015
2022-12-01,1.487849279968261
2022-12-02,0.2496477624748781
2022-12-03,0.7528740468833003
2022-12-04,1.2878299145310899
2022-12-05,1.0149360117575694
2022-12-06,1.7798628487479407
2022-12-07,0.7906478315970089
2022-12-08,0.6022247085585817
2022-12-09,0.07358039315049039
2022-12-10,1.5371178457200714
2022-12-11,1.4274741221308467
2022-12-12,1.4043882023157064
2022-12-13,0.6364044488255719
2022-12-14,1.2163812793800135
2022-12-15,1.2134378456031125
2022-12-16,0.10922089608275916
2022-12-17,1.1179038877964156
2022-12-18,0.708856807656429
2022-12-19,1.6858259178346071
2022-12-20,1.1337826903747474
2022-12-21,1.3177463859950147
2022-12-22,0.36133482513514903
2022-12-23,0.1059111719590392
2022-12-24,1.5171552762951357
2022-12-25,1.5487627730308533
2022-12-26,0.538223642598711
2022-12-27,1.9112336780602885
2022-12-28,0.25504768761193836
2022-12-29,0.16832367630519368
2022-12-30,0.6898161857858471
2022-12-31,1.9509572657216294
2023-01-01,1.4148744024651019
2023-01-02,0.37723285392759226
2023-01-03,0.9686864176814013
2023-01-04,0.7995315150980989
2023-01-05,1.0037078475976362
2023-01-06,1.2482388123743904
2023-01-07,0.7378165659456343
2023-01-08,1.265815727957909
2023-01-09,0.8012652724401864
2023-01-10,0.7239521507804125
2023-01-11,1.3068559199950562
2023-01-12,1.1955931714030668
2023-01-13,0.9604768876896073
2023-01-14,0.4360618002042756
2023-01-15,1.850893999404183
2023-01-16,0.48828536648130494
2023-01-17,1.0220500952194058
2023-01-18,0.9669793623848311
2023-01-19,1.0170019912744261
2023-01-20,0.7473731757109557
2023-01-21,1.2038964945499857
2023-01-22,1.9307909237117968
2023-01-23,0.7277390097109333
2023-01-24,0.14978320360974048
2023-01-25,1.371065603925449
2023-01-26,1.969682317466038
2023-01-27,1.2436440682797607
2023-01-28,0.16352317507660336
2023-01-29,0.5877001594090291
2023-01-30,2.166021976311886
2023-01-31,1.3031138714047423
2023-02-01,0.5270985543980059
2023-02-02,1.075401265283182
2023-02-03,0.2118223439180784
2023-02-04,0.595013359633576
2023-02-05,3.1849557026037703
2023-02-06,0.25373400293939247
2023-02-07,0.7722156274991065
2023-02-08,0.5360324282013619
2023-02-09,1.094954015561058
2023-02-10,1.9064010952627057
2023-02-11,0.35134122187887346
2023-02-12,0.7522562040435573
2023-02-13,0.28998171764501984
2023-02-14,1.3031138714047426
2023-02-15,0.6050876262222007
2023-02-16,2.7906293703229474
2023-02-17,0.7997868820705476
2023-02-18,0.6650149313551732
2023-02-19,0.8862982655360583
2023-02-20,0.2438633437861437
2023-02-21,2.2150059182817916
2023-02-22,1.1542304110905237
2023-02-23,0.3474373318607203
2023-02-24,1.0984501548894636
2023-02-25,0.3236037569936992
2023-02-26,1.1848035213686028
2023-02-27,0.9799382182486878
2023-02-28,0.37596278618580925
2023-03-01,1.1183137646350905
2023-03-02,0.7360524215716
2023-03-03,2.7775380195880475
2023-03-04,0.669221375007378
2023-03-05,0.29417840381591626
2023-03-06,1.0581247782153385
2023-03-07,0.1559281555527042
2023-03-08,2.5069321489661256
2023-03-09,0.9818881117802966
2023-03-10,0.8021469089356739
2023-03-11,0.550609377571369
2023-03-12,0.755339221273244
2023-03-13,2.3923491705714137
2023-03-14,0.6515569357023712
2023-03-15,0.9023698078009339
2023-03-16,1.4209796494078895
2023-03-17,1.1037058972573557
2023-03-18,0.2904789629707222
2023-03-19,0.8815502391135438
2023-03-20,1.5224040176363545
2023-03-21,1.0249210224531682
2023-03-22,0.5330210100653993
2023-03-23,1.4209796494078895
2023-03-24,1.0893720544358316
2023-03-25,0.5195891309476298
2023-03-26,1.073191595442575
2023-03-27,0.789394675811443
2023-03-28,0.701676699987169
2023-03-29,1.7355684108227023
2023-03-30,0.24414515211834398
2023-03-31,0.5518529486286778
2023-04-01,2.5493661831454846
2023-04-02,0.18806405101088933
2023-04-03,0.8119488094060557
2023-04-04,0.9601891684034944
2023-04-05,0.6081906396900069
2023-04-06,0.2150802530566364
2023-04-07,0.9117570455604244
2023-04-08,2.3715532476823964
2023-04-09,0.4816274477108141
2023-04-10,1.0396905486297052
2023-04-11,0.7554283312491261
2023-04-12,1.991708278068801
2023-04-13,0.19357222775097271
2023-04-14,0.7824780614884237
2023-04-15,1.0465483204902613
2023-04-16,0.9034449509346645
2023-04-17,0.7307539284654502
2023-04-18,0.9224289202078514
2023-04-19,1.9336495881448592
2023-04-20,1.2076698701041078
2023-04-21,0.6838177841703182
2023-04-22,1.1111695270265578
2023-04-23,1.2739822810415082
2023-04-24,0.9226691015977906
2023-04-25,0.4864958453244371
2023-04-26,0.24785198482664858
2023-04-27,1.846971689817212
2023-04-28,1.2527127866122914
2023-04-29,0.7331510592052374
2023-04-30,0.43979343777602176
2023-05-01,0.9186920796081448
2023-05-02,1.3665613632708908
2023-05-03,1.2706840150666214
2023-05-04,1.0037078475976362
2023-05-05,1.31065075299311
2023-05-06,0.6724890575025313
2023-05-07,1.1348692733415733
2023-05-08,0.956382011079248
2023-05-09,1.552646314865225
2023-05-10,0.5082736060266485
2023-05-11,0.19781103565792832
2023-05-12,1.0954692860837933
2023-05-13,1.1179038877964156
2023-05-14,1.3884416266038313
2023-05-15,0.9761979960416318
2023-05-16,0.5326596846617925
2023-05-17,1.617234200993882
2023-05-18,0.4301605061132727
2023-05-19,1.429800821447029
2023-05-20,0.6540927003064134
2023-05-21,1.1237973779918997
2023-05-22,1.3532480156767592
2023-05-23,0.8346742444291814
2023-05-24,0.44753650845113707
2023-05-25,0.48393056937743173
2023-05-26,2.37400891108186
2023-05-27,0.6061873194389015
2023-05-28,0.8894921331596116
2023-05-29,0.42884620215108565
2023-05-30,2.208667578652106
2023-05-31,0.7549952768565602
2023-06-01,1.6487643049225955
2023-06-02,0.41219483140815255
2023-06-03,0.10275996740189891
2023-06-04,1.3657677479753345
2023-06-05,1.0590636644426814
2023-06-06,1.9263422446852714
2023-06-07,0.5581043517155357
2023-06-08,1.3149843319791816
2023-06-09,0.39566815184697657
2023-06-10,0.43400974467390246
2023-06-11,0.8402861853678033
2023-06-12,3.2985420382121013
2023-06-13,0.33170171272120713
2023-06-14,1.1458664226043607
2023-06-15,0.13686925194513225
2023-06-16,0.5114734645826771
2023-06-17,2.0122269980335483
2023-06-18,0.6716573250388905
2023-06-19,0.12686700146969618
2023-06-20,1.6153182364287952
2023-06-21,0.6081906396900069
2023-06-22,1.3635276420194307
2023-06-23,1.1307575123862124
2023-06-24,0.6831634869866985
2023-06-25,0.6693805205472331
2023-06-26,2.186016025323996
2023-06-27,0.41462714090150893
2023-06-28,1.546919670515887
2023-06-29,0.20530387791769836
2023-06-30,0.655325376496555
2023-07-01,1.3663269739733968
2023-07-02,0.8358402267150636
2023-07-03,0.7960282445157407
2023-07-04,0.8924190034777411
2023-07-05,0.6504415433613419
2023-07-06,0.8913382783219995
2023-07-07,1.9525523322057503
2023-07-08,1.6483837487614708
2023-07-09,0.2509911071641993
2023-07-10,0.6476346474296251
2023-07-11,0.9723609700196723
2023-07-12,0.17244227515747193
2023-07-13,1.2292500765564607
2023-07-14,1.8544211096144225
2023-07-15,0.2612664893575192
2023-07-16,1.0178724410383184
2023-07-17,1.7010899351993065
2023-07-18,1.1770060773978317
2023-07-19,0.8908707961656437
2023-07-20,0.1309184149040395
2023-07-21,1.1650228915494312
2023-07-22,1.2095353540092366
2023-07-23,1.0645134962880527
2023-07-24,0.19947268363976564
2023-07-25,1.645127146623927
2023-07-26,1.1222371471516195
2023-07-27,1.6706648702158646
2023-07-28,0.9440815778453467
2023-07-29,0.5560034408030402
2023-07-30,0.6856501859772005
2023-07-31,1.1840920137171644
2023-08-01,0.8108264088740619
2023-08-02,0.8784975906633431
2023-08-03,0.6948746637214406
2023-08-04,2.541868127016941
2023-08-05,0.21958826367429593
2023-08-06,0.6582241785381127
2023-08-07,0.2174862882337649
2023-08-08,2.198023397550168
2023-08-09,1.1742294528668449
2023-08-10,1.036616301617231
2023-08-11,0.45920610323846184
2023-08-12,0.9424664163539123
2023-08-13,1.5073836149727768
2023-08-14,1.065682812345448
2023-08-15,1.4142321085012708
2023-08-16,0.6081906396900069
2023-08-17,0.3011123542792909
2023-08-18,1.165022891549431
2023-08-19,0.5425121808423782
2023-08-20,0.14004769756130056
2023-08-21,1.5885954966640217
2023-08-22,0.873944632319348
2023-08-23,1.7408759594796526
2023-08-24,0.8179823797350816
2023-08-25,0.7108614253521953
2023-08-26,1.5435493011414942
2023-08-27,1.21088410202766
2023-08-28,0.6660517577159049
2023-08-29,0.7201418763026207
2023-08-30,0.6749432708754953
2023-08-31,0.11016305644364303
2023-09-01,1.4872632658077842
2023-09-02,1.2996768776820118
2023-09-03,0.6900737355641504
2023-09-04,0.8911633273968903
2023-09-05,1.5992077960491882
2023-09-06,0.5205911648375368
2023-09-07,1.5496577228599488
2023-09-08,1.2387585175968634
2023-09-09,0.19314569789152733
2023-09-10,0.7426118937353064
2023-09-11,1.5097173174893843
2023-09-12,1.382090469671696
2023-09-13,1.1800713904432967
2023-09-14,0.3871444555019455
2023-09-15,0.7195729624275897
2023-09-16,0.356433123645234
2023-09-17,1.3164483570762253
2023-09-18,1.363346881465392
2023-09-19,1.1291973199019816
2023-09-20,0.913883658238224
2023-09-21,1.0827116853334071
2023-09-22,1.0681024812167956
2023-09-23,0.7979713275618342
2023-09-24,0.8387989531813116
2023-09-25,1.691560019595949
2023-09-26,1.3855894328860554
2023-09-27,0.581358699703683
2023-09-28,0.1411464160684176
2023-09-29,1.3706151665287425
2023-09-30,0.30742356914401425
2023-10-01,1.2537603400725954
2023-10-02,1.0396905486297054
2023-10-03,0.9938144700207372
2023-10-04,1.2075348700754318
2023-10-05,1.4755705010499116
2023-10-06,0.8774230982380652
2023-10-07,0.7348770577147753
2023-10-08,0.7148135875527016
2023-10-09,1.0149360117575694
2023-10-10,1.1169547469183507
2023-10-11,0.2928325302211144
2023-10-12,0.7169341768554547
2023-10-13,2.2510611802819516
2023-10-14,1.0979413183714795
2023-10-15,1.555802603817357
2023-10-16,0.13930494279025463
2023-10-17,0.8687425809364948
2023-10-18,0.14917883615037902
2023-10-19,0.2007415695195273
2023-10-20,1.4562786144367887
2023-10-21,2.6899562300101247
2023-10-22,0.6856501859772005
2023-10-23,0.5182651974932269
2023-10-24,0.6777805894612902
2023-10-25,0.15865842774521918
2023-10-26,1.4490389745180894
2023-10-27,1.288284699187767
2023-10-28,2.056210101815702
2023-10-29,0.48908298095711156
2023-10-30,0.5295318322213407
2023-10-31,0.7084890951326753
2023-11-01,0.4412918129843771
2023-11-02,0.7991058632796566
2023-11-03,1.8709661306667444
2023-11-04,1.2215506058702554
2023-11-05,1.2675262897524462
2023-11-06,0.5405637453926185
2023-11-07,1.121774400626736
2023-11-08,0.15502898658764877
2023-11-09,0.09124616796342148
2023-11-10,2.330045783098862
2023-11-11,1.1453034928894652
2023-11-12,1.0030082720580764
2023-11-13,0.8713129912258379
2023-11-14,1.297322254198499
2023-11-15,0.581358699703683
2023-11-16,0.25809630366796366
2023-11-17,0.35393100502767527
2023-11-18,0.9837554212608458
2023-11-19,1.4810044017107533
2023-11-20,1.9296314297613049
2023-11-21,0.701676699987169
2023-11-22,0.7602382996125086
2023-11-23,0.2656873714229037
2023-11-24,2.007805408840509
2023-11-25,0.7933511461781013
2023-11-26,1.2390102184246825
2023-11-27,1.1432612546234693
2023-11-28,0.8059419124350615
2023-11-29,0.1737687541971448
2023-11-30,0.4963390455153148
2023-12-01,1.826967716293426
2023-12-02,1.3222519102968358
2023-12-03,0.9662006290467708
2023-12-04,0.6440940074615344
2023-12-05,0.8585220799843007
2023-12-06,1.2669134393542576
2023-12-07,1.4063930319631552
2023-12-08,0.8170290408268737
2023-12-09,0.9102931657770812
2023-12-10,0.8635594179071446
2023-12-11,1.8766741349479583
2023-12-12,0.9729916906488743
2023-12-13,0.3677431774869809
2023-12-14,1.0423119955821607
2023-12-15,0.8860737485023843
2023-12-16,0.49584446636131335
2023-12-17,0.7431563306075465
2023-12-18,2.4128667449330896
2023-12-19,0.6997542980693958
2023-12-20,0.41704501007314754
2023-12-21,1.0385436948027602
2023-12-22,0.7472752622856039
2023-12-23,1.5026813970379518
2023-12-24,0.6207222115880041
2023-12-25,1.522404017636354
2023-12-26,0.7679203812246828
2023-12-27,0.559797857840094
2023-12-28,1.1691692230190451
2023-12-29,
2023-12-30,
2023-12-31,
